Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
4.87e-08,1.0137e-07,1.00469e-07
4.88e-08,1.01295e-07,1.0039e-07
4.89e-08,1.01219e-07,1.00319e-07
4.9e-08,1.01143e-07,1.00247e-07
4.91e-08,1.01069e-07,1.00172e-07
4.92e-08,1.00994e-07,1.00095e-07
4.93e-08,1.00919e-07,1.00016e-07
4.94e-08,1.00844e-07,9.99436e-08
4.95e-08,1.00769e-07,9.98718e-08
4.96e-08,1.00695e-07,9.97982e-08
4.97e-08,1.00621e-07,9.97223e-08
4.98e-08,1.00547e-07,9.96437e-08
4.99e-08,1.00472e-07,9.95676e-08
5e-08,1.00397e-07,9.94962e-08
5.01e-08,1.00323e-07,9.9423e-08
5.02e-08,1.00249e-07,9.93475e-08
5.03e-08,1.00175e-07,9.92694e-08
5.04e-08,1.00101e-07,9.919e-08
5.05e-08,1.00026e-07,9.91186e-08
5.06e-08,9.9951e-08,9.90456e-08
5.07e-08,9.98769e-08,9.89705e-08
5.08e-08,9.9803e-08,9.8893e-08
5.09e-08,9.97287e-08,9.88125e-08
5.1e-08,9.96539e-08,9.87395e-08
5.11e-08,9.95785e-08,9.86668e-08
5.12e-08,9.95041e-08,9.85921e-08
5.13e-08,9.943e-08,9.85152e-08
5.14e-08,9.93558e-08,9.84355e-08
5.15e-08,9.92811e-08,9.83596e-08
5.16e-08,9.92057e-08,9.82873e-08
5.17e-08,9.91707e-08,9.82132e-08
5.18e-08,9.90568e-08,9.8137e-08
5.19e-08,9.89826e-08,9.80582e-08
5.2e-08,9.89082e-08,9.79798e-08
5.21e-08,9.88332e-08,9.7908e-08
5.22e-08,9.87582e-08,9.78346e-08
5.23e-08,9.8684e-08,9.77593e-08
5.24e-08,9.86101e-08,9.76816e-08
5.25e-08,9.85361e-08,9.76011e-08
5.26e-08,9.84616e-08,9.75298e-08
5.27e-08,9.83865e-08,9.74573e-08
5.28e-08,9.83126e-08,9.7383e-08
5.29e-08,9.8239e-08,9.73065e-08
5.3e-08,9.81654e-08,9.72274e-08
5.31e-08,9.80915e-08,9.71534e-08
5.32e-08,9.8017e-08,9.70818e-08
5.33e-08,9.79431e-08,9.70086e-08
5.34e-08,9.78698e-08,9.69335e-08
5.35e-08,9.77968e-08,9.6856e-08
5.36e-08,9.77235e-08,9.67791e-08
5.37e-08,9.76499e-08,9.67086e-08
5.38e-08,9.75759e-08,9.66366e-08
5.39e-08,9.75031e-08,9.65629e-08
5.4e-08,9.74305e-08,9.64869e-08
5.41e-08,9.7358e-08,9.64085e-08
5.42e-08,9.72852e-08,9.63378e-08
5.43e-08,9.72118e-08,9.62671e-08
5.44e-08,9.7139e-08,9.61948e-08
5.45e-08,9.70669e-08,9.61205e-08
5.46e-08,9.6995e-08,9.60439e-08
5.47e-08,9.69229e-08,9.59695e-08
5.48e-08,9.68503e-08,9.59e-08
5.49e-08,9.67775e-08,9.5829e-08
5.5e-08,9.67057e-08,9.57562e-08
5.51e-08,9.66342e-08,9.56814e-08
5.52e-08,9.65627e-08,9.56039e-08
5.53e-08,9.64909e-08,9.55349e-08
5.54e-08,9.64185e-08,9.54651e-08
5.55e-08,9.63466e-08,9.53937e-08
5.56e-08,9.62754e-08,9.53205e-08
5.57e-08,9.62043e-08,9.52449e-08
5.58e-08,9.61331e-08,9.51714e-08
5.59e-08,9.60615e-08,9.51027e-08
5.6e-08,9.59894e-08,9.50327e-08
5.61e-08,9.59183e-08,9.49609e-08
5.62e-08,9.58475e-08,9.48871e-08
5.63e-08,9.57768e-08,9.48109e-08
5.64e-08,9.57058e-08,9.47417e-08
5.65e-08,9.56344e-08,9.46729e-08
5.66e-08,9.55629e-08,9.46026e-08
5.67e-08,9.54924e-08,9.45304e-08
5.68e-08,9.5422e-08,9.4456e-08
5.69e-08,9.53516e-08,9.4382e-08
5.7e-08,9.52808e-08,9.43143e-08
5.71e-08,9.52094e-08,9.42452e-08
5.72e-08,9.51388e-08,9.41746e-08
5.73e-08,9.50687e-08,9.4102e-08
5.74e-08,9.49987e-08,9.40271e-08
5.75e-08,9.49285e-08,9.39567e-08
5.76e-08,9.48579e-08,9.38889e-08
5.77e-08,9.47869e-08,9.38196e-08
5.78e-08,9.47169e-08,9.37487e-08
5.79e-08,9.46472e-08,9.36757e-08
