time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.82000059304e-08,-1e+300,7.9742809363e-25,2.7502474200900003e-26,(4.21394704584e-12 3.27505535816e-28 -3.02224865377e-15)
1.83000059304e-08,-1e+300,7.978249356069999e-25,2.7502262294999997e-26,(4.21854711411e-12 3.01665636015e-28 -3.68542820963e-15)
1.84000059304e-08,-1e+300,7.98123218587e-25,2.7497726780300004e-26,(4.22262666562e-12 3.07740419296e-28 -4.33121074732e-15)
1.85000059304e-08,-1e+300,7.983447619859999e-25,2.74904205815e-26,(4.22654975571e-12 2.7712135465e-28 -5.08362421748e-15)
1.86000059304e-08,-1e+300,7.98414247915e-25,2.7477953363500003e-26,(4.22988295142e-12 2.70821786287e-28 -5.74266500925e-15)
1.87000059304e-08,-1e+300,7.98366025276e-25,2.7461561658999997e-26,(4.23280706623e-12 2.44707755703e-28 -6.27983225626e-15)
1.88000059304e-08,-1e+300,7.98195929895e-25,2.7441090364800004e-26,(4.2352214519e-12 2.29572828131e-28 -6.66959724311e-15)
1.89000059304e-08,-1e+300,7.979325512689999e-25,2.7417352987e-26,(4.23722342483e-12 2.19321149919e-28 -7.01009622254e-15)
1.90000059304e-08,-1e+300,7.977433337249999e-25,2.73991858828e-26,(4.24006581797e-12 2.03039550004e-28 -7.39409765743e-15)
1.91000059304e-08,-1e+300,7.98078227805e-25,2.7401621923500003e-26,(4.24493547939e-12 1.81368701443e-28 -7.82623262227e-15)
1.92000059304e-08,-1e+300,7.98429700841e-25,2.7402060785e-26,(4.24945348836e-12 1.79012835814e-28 -8.27650623251e-15)
1.93000059304e-08,-1e+300,7.987398529489999e-25,2.7400278813200003e-26,(4.25363727989e-12 1.46307741854e-28 -8.73625845245e-15)
1.94000059304e-08,-1e+300,7.98915062692e-25,2.73940117704e-26,(4.25734006963e-12 1.32048631478e-28 -9.22479808218e-15)
1.95000059304e-08,-1e+300,7.98996507259e-25,2.73847409967e-26,(4.26066126764e-12 1.30662007276e-28 -9.59893477826e-15)
1.96000059304e-08,-1e+300,7.98978365042e-25,2.73720490798e-26,(4.26358396871e-12 8.46604265769e-29 -9.88357479142e-15)
1.97000059304e-08,-1e+300,7.98854339972e-25,2.73557010248e-26,(4.26609260187e-12 7.43419698143e-29 -1.00738826492e-14)
1.98000059304e-08,-1e+300,7.9863378418e-25,2.7335702270700003e-26,(4.26816666903e-12 7.24491693308e-29 -1.0207637928e-14)
