time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
6.51000036377e-08,-1e+300,7.85953066298e-24,2.22029258324e-25,(1.98279184333e-11 -6.05047735401e-28 -3.59000921029e-14),6.51000036377e-08,0.0,0.0,-4.12181708541e-07,2.11016906355e-11,-6.17718960182e-28,0.0,1.83758540678e-11,-4.39789877537e-26,1.79006260613e-11,6.51e-08,8.99284e-08,8.87872e-08
6.52000036377e-08,-1e+300,7.85262373613e-24,2.21818816361e-25,(1.98230418935e-11 -6.0831631482e-28 -3.5120633767e-14),6.52000036377e-08,0.0,0.0,-4.12478115324e-07,2.10952792534e-11,-6.145213597180001e-28,0.0,1.837593619e-11,-4.85708341669e-26,1.79029322071e-11,6.52e-08,8.98647e-08,8.87263e-08
6.53000036378e-08,-1e+300,7.84661611937e-24,2.21651140087e-25,(1.98250312915e-11 -5.89446257741e-28 -3.48420600012e-14),6.53000036378e-08,0.0,0.0,-4.13092217893e-07,2.10953950758e-11,-6.083625459050001e-28,0.0,1.83759693476e-11,-5.24737104073e-26,1.79051357743e-11,6.53e-08,8.9801e-08,8.86643e-08
6.54000036378e-08,-1e+300,7.841474142250001e-24,2.21500429456e-25,(1.98284822247e-11 -5.59302021563e-28 -3.50411039304e-14),6.54000036378e-08,0.0,0.0,-4.1348900643e-07,2.10983246038e-11,-5.92711731259e-28,0.0,1.83760043671e-11,-5.57569755409e-26,1.79070345879e-11,6.54e-08,8.97369e-08,8.8601e-08
6.55000036378e-08,-1e+300,7.83648565416e-24,2.21351958492e-25,(1.9829834609e-11 -5.62377547905e-28 -3.55653244903e-14),6.55000036378e-08,0.0,0.0,-4.13960198536e-07,2.10989490172e-11,-5.673599643530001e-28,0.0,1.83760524317e-11,-5.85037714827e-26,1.79088863086e-11,6.55e-08,8.96724e-08,8.85361e-08
6.56000036379e-08,-1e+300,7.831279779100001e-24,2.2119611287499998e-25,(1.98289858145e-11 -4.88395212111e-28 -3.54579358617e-14),6.56000036379e-08,0.0,0.0,-4.14107246942e-07,2.10975338073e-11,-5.477629357040001e-28,0.0,1.83761109301e-11,-6.07992077968e-26,1.79107996776e-11,6.56e-08,8.96072e-08,8.84694e-08
6.57000036379e-08,-1e+300,7.82544863249e-24,2.21017489694e-25,(1.98263042271e-11 -4.69717332955e-28 -3.50658397368e-14),6.57000036379e-08,0.0,0.0,-4.14367543662e-07,2.10938981703e-11,-5.2638978265400005e-28,0.0,1.83761777801e-11,-6.273326527860001e-26,1.79128500699e-11,6.57e-08,8.95436e-08,8.84008e-08
6.58000036379e-08,-1e+300,7.81883701539e-24,2.20815750183e-25,(1.98218991748e-11 -4.243498959e-28 -3.43638471537e-14),6.58000036379e-08,0.0,0.0,-4.14655938064e-07,2.10880847016e-11,-5.1158232065500005e-28,0.0,1.83762623138e-11,-6.440229401490001e-26,1.79151062604e-11,6.58e-08,8.94803e-08,8.83403e-08
6.5900003638e-08,-1e+300,7.81239744129e-24,2.20631300957e-25,(1.98212417492e-11 -4.13156038272e-28 -3.37770559496e-14),6.5900003638e-08,0.0,0.0,-4.15248044211e-07,2.10852058491e-11,-4.84138651758e-28,0.0,1.83763053999e-11,-6.59099828722e-26,1.79173761837e-11,6.59e-08,8.94168e-08,8.82789e-08
6.6000003638e-08,-1e+300,7.80733097595e-24,2.20486298795e-25,(1.98251427595e-11 -3.80972943362e-28 -3.41026802062e-14),6.6000003638e-08,0.0,0.0,-4.15623744535e-07,2.10887084174e-11,-4.4269436226200005e-28,0.0,1.83763376486e-11,-6.73541182299e-26,1.7919310368e-11,6.6e-08,8.93532e-08,8.82161e-08
6.6100003638e-08,-1e+300,7.80224645434e-24,2.2033407835399998e-25,(1.9827137851e-11 -2.79272795516e-28 -3.45241060437e-14),6.6100003638e-08,0.0,0.0,-4.16103701328e-07,2.10899589943e-11,-3.977693177e-28,0.0,1.8376381316e-11,-6.88362339826e-26,1.79211483485e-11,6.61e-08,8.92891e-08,8.81519e-08
6.62000036381e-08,-1e+300,7.79730325015e-24,2.2018827974e-25,(1.98271364177e-11 -2.65276928952e-28 -3.45684583461e-14),6.62000036381e-08,0.0,0.0,-4.16473729973e-07,2.1088464307e-11,-3.52247489704e-28,0.0,1.83764365483e-11,-7.04558466139e-26,1.79230274564e-11,6.62e-08,8.92244e-08,8.8086e-08
6.63000036381e-08,-1e+300,7.79181844299e-24,2.20020805056e-25,(1.98252801404e-11 -2.07384550138e-28 -3.42800389755e-14),6.63000036381e-08,0.0,0.0,-4.16914931514e-07,2.10849013086e-11,-3.06908082864e-28,0.0,1.83765001955e-11,-7.230766151550001e-26,1.79250230649e-11,6.63e-08,8.91605e-08,8.80183e-08
6.64000036381e-08,-1e+300,7.785568781960001e-24,2.19829960003e-25,(1.98215834757e-11 -1.65084337703e-28 -3.36993796678e-14),6.64000036381e-08,0.0,0.0,-4.17319690865e-07,2.10794570698e-11,-2.68242819276e-28,0.0,1.83765791914e-11,-7.447923942140001e-26,1.79272061452e-11,6.64e-08,8.90975e-08,8.79559e-08
6.65000036382e-08,-1e+300,7.778684797570001e-24,2.19627211556e-25,(1.98169755492e-11 -9.08715636816e-29 -3.27726367109e-14),6.65000036382e-08,0.0,0.0,-4.16929573459e-07,2.10750005444e-11,-2.31172424921e-28,0.0,1.83766382918e-11,-7.70465714575e-26,1.79295136313e-11,6.65e-08,8.90344e-08,8.7895e-08
6.66000036382e-08,-1e+300,7.77364334171e-24,2.19485663377e-25,(1.98217307487e-11 -6.9794720219e-29 -3.30584617251e-14),6.66000036382e-08,0.0,0.0,-4.17761776845e-07,2.10789465265e-11,-1.79973260475e-28,0.0,1.83766690441e-11,-8.00765403578e-26,1.79315217995e-11,6.66e-08,8.89711e-08,8.78329e-08
6.67000036382e-08,-1e+300,7.76858681646e-24,2.1933374597e-25,(1.98243916381e-11 -2.25275735853e-29 -3.34322806112e-14),6.67000036382e-08,0.0,0.0,-4.18203431029e-07,2.10809392957e-11,-1.30171478609e-28,0.0,1.83767077929e-11,-8.360532888820001e-26,1.79333555175e-11,6.67e-08,8.89075e-08,8.77695e-08
6.68000036383e-08,-1e+300,7.76391927027e-24,2.19195409664e-25,(1.98248640174e-11 1.41753188948e-29 -3.36421712817e-14),6.68000036383e-08,0.0,0.0,-4.18599337384e-07,2.1080762643e-11,-9.17872507044e-29,0.0,1.83767590971e-11,-8.764423390380001e-26,1.79352050719e-11,6.68e-08,8.88433e-08,8.77043e-08
6.69000036383e-08,-1e+300,7.75878187468e-24,2.19039998677e-25,(1.98234642209e-11 3.24808914279e-29 -3.33961569554e-14),6.69000036383e-08,0.0,0.0,-4.18723747884e-07,2.10784579865e-11,-5.07192462016e-29,0.0,1.83768194763e-11,-9.21835663434e-26,1.79371499776e-11,6.69e-08,8.87792e-08,8.76374e-08
6.70000036383e-08,-1e+300,7.75299877477e-24,2.1886264585e-25,(1.98203402518e-11 5.97768492433e-29 -3.29029232437e-14),6.70000036383e-08,0.0,0.0,-4.18999697007e-07,2.10740783121e-11,-1.53876333916e-29,0.0,1.83768919776e-11,-9.71863746224e-26,1.79392590819e-11,6.7e-08,8.87164e-08,8.7573e-08
6.71000036384e-08,-1e+300,7.7465041025e-24,2.1866457125e-25,(1.98155998765e-11 1.21125578655e-28 -3.21002505644e-14),6.71000036384e-08,0.0,0.0,-4.19301310612e-07,2.10676316634e-11,1.49661234132e-29,0.0,1.83769681541e-11,-1.02591005863e-25,1.79415465474e-11,6.71e-08,8.86536e-08,8.75127e-08
6.72000036384e-08,-1e+300,7.74111381789e-24,2.18517414823e-25,(1.98190344031e-11 1.29407002938e-28 -3.19799439138e-14),6.72000036384e-08,0.0,0.0,-4.19926267357e-07,2.10692319391e-11,6.98856163068e-29,0.0,1.83769987458e-11,-1.08323446141e-25,1.79436706376e-11,6.72e-08,8.85907e-08,8.74513e-08
6.73000036384e-08,-1e+300,7.736413629080001e-24,2.18378276775e-25,(1.98224243335e-11 1.68471653045e-28 -3.22376413363e-14),6.73000036384e-08,0.0,0.0,-4.20298055189e-07,2.10719322463e-11,1.25663382613e-28,0.0,1.83770320017e-11,-1.14276546924e-25,1.79455106521e-11,6.73e-08,8.85275e-08,8.73885e-08
6.74000036384e-08,-1e+300,7.731725506250001e-24,2.18237953993e-25,(1.98237362336e-11 1.94653557815e-28 -3.26896597135e-14),6.74000036384e-08,0.0,0.0,-4.20623710072e-07,2.10725561989e-11,1.76206310063e-28,0.0,1.83770778424e-11,-1.20321697646e-25,1.79473194282e-11,6.74e-08,8.84638e-08,8.73242e-08
6.75000036385e-08,-1e+300,7.72692533699e-24,2.18093904958e-25,(1.98231061411e-11 2.2725663797e-28 -3.25605990797e-14),6.75000036385e-08,0.0,0.0,-4.20919428278e-07,2.10709181167e-11,2.20203889285e-28,0.0,1.83771332106e-11,-1.26332344976e-25,1.79491916761e-11,6.75e-08,8.83994e-08,8.72582e-08
6.76000036385e-08,-1e+300,7.72154212809e-24,2.17928551633e-25,(1.98206591089e-11 2.19826798684e-28 -3.21587337042e-14),6.76000036385e-08,0.0,0.0,-4.21186134241e-07,2.10672697381e-11,2.63725709755e-28,0.0,1.83771969769e-11,-1.32183098494e-25,1.79511829901e-11,6.76e-08,8.83369e-08,8.71916e-08
6.77000036385e-08,-1e+300,7.71541916598e-24,2.17741217395e-25,(1.98165619316e-11 2.8781661196e-28 -3.14631529764e-14),6.77000036385e-08,0.0,0.0,-4.2148969862e-07,2.10615326048e-11,3.0161162765e-28,0.0,1.83772747846e-11,-1.37757339848e-25,1.79533492698e-11,6.77e-08,8.82745e-08,8.71319e-08
6.78000036386e-08,-1e+300,7.70950247969e-24,2.1757243399e-25,(1.98164851304e-11 2.87214353061e-28 -3.09210413759e-14),6.78000036386e-08,0.0,0.0,-4.2209080511e-07,2.10591283273e-11,3.4072875122300003e-28,0.0,1.83773098948e-11,-1.42959360828e-25,1.79554761116e-11,6.78e-08,8.82119e-08,8.70712e-08
6.79000036386e-08,-1e+300,7.70473084773e-24,2.17436271619e-25,(1.98204354143e-11 2.94410931268e-28 -3.12854545109e-14),6.79000036386e-08,0.0,0.0,-4.22462835999e-07,2.1062481274e-11,3.7635347104299995e-28,0.0,1.83773302946e-11,-1.4771265496699998e-25,1.79572227004e-11,6.79e-08,8.81491e-08,8.70091e-08
6.80000036386e-08,-1e+300,7.69981032983e-24,2.17287439698e-25,(1.98224731552e-11 3.22208015285e-28 -3.16891052004e-14),6.80000036386e-08,0.0,0.0,-4.2294727339e-07,2.10635330532e-11,4.051730427890001e-28,0.0,1.83773578292e-11,-1.51944113957e-25,1.7958829396e-11,6.8e-08,8.80859e-08,8.69456e-08
6.81000036387e-08,-1e+300,7.69515949488e-24,2.17150314992e-25,(1.98225256892e-11 3.28750709971e-28 -3.17250142877e-14),6.81000036387e-08,0.0,0.0,-4.23312967261e-07,2.1062048351e-11,4.34246676601e-28,0.0,1.83773918462e-11,-1.55602516465e-25,1.79604262467e-11,6.81e-08,8.8022e-08,8.68805e-08
6.82000036387e-08,-1e+300,7.68989360938e-24,2.16989978984e-25,(1.98207134906e-11 3.61806996248e-28 -3.14383625492e-14),6.82000036387e-08,0.0,0.0,-4.23806135074e-07,2.10584626421e-11,4.6253169113e-28,0.0,1.83774280587e-11,-1.58656757386e-25,1.79620649503e-11,6.82e-08,8.79591e-08,8.68135e-08
6.83000036387e-08,-1e+300,7.6838775638e-24,2.16806411191e-25,(1.98170303336e-11 3.95248502726e-28 -3.08847272081e-14),6.83000036387e-08,0.0,0.0,-4.24141846838e-07,2.10530699539e-11,4.96239309209e-28,0.0,1.83774722199e-11,-1.61093230628e-25,1.79638117694e-11,6.83e-08,8.78969e-08,8.67525e-08
6.84000036388e-08,-1e+300,7.67710022362e-24,2.16605741042e-25,(1.98117674563e-11 3.49908737763e-28 -2.9914797381e-14),6.84000036388e-08,0.0,0.0,-4.23663477127e-07,2.10480051618e-11,5.2889632739800005e-28,0.0,1.83774946562e-11,-1.62907155253e-25,1.79656133941e-11,6.84e-08,8.78347e-08,8.66924e-08
6.85000036388e-08,-1e+300,7.67191787512e-24,2.16461932415e-25,(1.9816250074e-11 3.99193621674e-28 -3.01610541882e-14),6.85000036388e-08,0.0,0.0,-4.24569336002e-07,2.10516333544e-11,5.516497628150001e-28,0.0,1.83774758615e-11,-1.64110982759e-25,1.79670560733e-11,6.85e-08,8.77722e-08,8.66312e-08
6.86000036388e-08,-1e+300,7.66678180564e-24,2.16308498659e-25,(1.98184635739e-11 4.14891876342e-28 -3.05568378773e-14),6.86000036388e-08,0.0,0.0,-4.24946098883e-07,2.10532464739e-11,5.7093297388700005e-28,0.0,1.83774568246e-11,-1.6472247793e-25,1.79682377919e-11,6.86e-08,8.77094e-08,8.65685e-08
6.87000036389e-08,-1e+300,7.66174135974e-24,2.16158900071e-25,(1.98187970811e-11 4.27538087355e-28 -3.08221170308e-14),6.87000036389e-08,0.0,0.0,-4.25386954599e-07,2.10523878074e-11,5.830212754410001e-28,0.0,1.83774449745e-11,-1.64759118737e-25,1.79693789279e-11,6.87e-08,8.76461e-08,8.65043e-08
6.88000036389e-08,-1e+300,7.65635508402e-24,2.15998082424e-25,(1.9817176502e-11 4.49542162476e-28 -3.06286756078e-14),6.88000036389e-08,0.0,0.0,-4.25818886998e-07,2.1049382198e-11,5.8927520555e-28,0.0,1.83774389609e-11,-1.6424428292599998e-25,1.79705728228e-11,6.88e-08,8.75827e-08,8.64383e-08
6.89000036389e-08,-1e+300,7.65033253581e-24,2.15815284477e-25,(1.98137160854e-11 4.43346716152e-28 -3.01755671998e-14),6.89000036389e-08,0.0,0.0,-4.26206306507e-07,2.10445022876e-11,5.93499343347e-28,0.0,1.83774495413e-11,-1.6320202632699998e-25,1.79719119702e-11,6.89e-08,8.75208e-08,8.63746e-08
6.9000003639e-08,-1e+300,7.64353301961e-24,2.1560916144e-25,(1.98082505444e-11 4.44911586795e-28 -2.93990858819e-14),6.9000003639e-08,0.0,0.0,-4.26362135721e-07,2.10383987049e-11,5.9576432651000005e-28,0.0,1.83774795271e-11,-1.61659199229e-25,1.7973462976e-11,6.9e-08,8.74589e-08,8.63152e-08
6.9100003639e-08,-1e+300,7.63737338178e-24,2.15437986738e-25,(1.98088484906e-11 4.41861016769e-28 -2.90154010844e-14),6.9100003639e-08,0.0,0.0,-4.26632441017e-07,2.1038798718e-11,5.8740956102e-28,0.0,1.83774622709e-11,-1.59649328654e-25,1.79749467237e-11,6.91e-08,8.73969e-08,8.62547e-08
6.9200003639e-08,-1e+300,7.63201834868e-24,2.15284032268e-25,(1.98114784968e-11 4.56087563082e-28 -2.93065770906e-14),6.9200003639e-08,0.0,0.0,-4.26978210357e-07,2.10413222482e-11,5.7076203802e-28,0.0,1.83774515755e-11,-1.57202345988e-25,1.79762007522e-11,6.92e-08,8.73346e-08,8.61929e-08
6.93000036391e-08,-1e+300,7.62655774369e-24,2.15121402536e-25,(1.98122388905e-11 4.17935587636e-28 -2.96610309961e-14),6.93000036391e-08,0.0,0.0,-4.27314683163e-07,2.1041751774e-11,5.545141218260001e-28,0.0,1.83774623466e-11,-1.54348621212e-25,1.79775159753e-11,6.93e-08,8.72718e-08,8.61296e-08
6.94000036391e-08,-1e+300,7.621293951630001e-24,2.14967302903e-25,(1.98110599317e-11 4.43473135474e-28 -2.95314430638e-14),6.94000036391e-08,0.0,0.0,-4.27648796032e-07,2.10400455374e-11,5.3495042268200005e-28,0.0,1.83774958054e-11,-1.51113819507e-25,1.79790334738e-11,6.94e-08,8.72084e-08,8.60647e-08
6.95000036391e-08,-1e+300,7.61553069302e-24,2.14794469277e-25,(1.98082471076e-11 4.56527089595e-28 -2.90949509706e-14),6.95000036391e-08,0.0,0.0,-4.28025141029e-07,2.10363471011e-11,5.18845249475e-28,0.0,1.83775510743e-11,-1.47521729255e-25,1.79808282281e-11,6.95e-08,8.71465e-08,8.59981e-08
6.96000036391e-08,-1e+300,7.609077809900001e-24,2.14600644323e-25,(1.98037392896e-11 4.56384422248e-28 -2.8382661088e-14),6.96000036391e-08,0.0,0.0,-4.2829645391e-07,2.10308058274e-11,5.00157262329e-28,0.0,1.83776331146e-11,-1.43595001425e-25,1.79830044486e-11,6.96e-08,8.70849e-08,8.59394e-08
6.97000036392e-08,-1e+300,7.60244055306e-24,2.14405865159e-25,(1.98005268052e-11 4.28938799817e-28 -2.76003893095e-14),6.97000036392e-08,0.0,0.0,-4.28957251947e-07,2.10263711814e-11,4.81759122143e-28,0.0,1.83777169824e-11,-1.39349805643e-25,1.79854990571e-11,6.97e-08,8.70233e-08,8.58797e-08
6.98000036392e-08,-1e+300,7.59706620268e-24,2.14261982822e-25,(1.98039649201e-11 4.3190090455e-28 -2.75253906124e-14),6.98000036392e-08,0.0,0.0,-4.28945171191e-07,2.10303865827e-11,4.43928210934e-28,0.0,1.83777984023e-11,-1.34800516325e-25,1.79879095574e-11,6.98e-08,8.69614e-08,8.58187e-08
6.99000036392e-08,-1e+300,7.59194424313e-24,2.14110377677e-25,(1.98058947378e-11 4.01781177499e-28 -2.77790232302e-14),6.99000036392e-08,0.0,0.0,-4.29329724697e-07,2.10321950869e-11,4.03956956412e-28,0.0,1.83779131949e-11,-1.29966700961e-25,1.79904276012e-11,6.99e-08,8.68992e-08,8.57563e-08
7.00000036393e-08,-1e+300,7.58704035573e-24,2.13966730902e-25,(1.98061295664e-11 3.94433581235e-28 -2.76821812416e-14),7.00000036393e-08,0.0,0.0,-4.298071964e-07,2.10318021793e-11,3.65664217578e-28,0.0,1.83780632858e-11,-1.24859341152e-25,1.79932344527e-11,7e-08,8.68364e-08,8.56923e-08
7.01000036393e-08,-1e+300,7.5818877502e-24,2.13815719122e-25,(1.98045866058e-11 3.86452567242e-28 -2.70986451123e-14),7.01000036393e-08,0.0,0.0,-4.30009525543e-07,2.10295205752e-11,3.34701809497e-28,0.0,1.83782419126e-11,-1.19482811655e-25,1.79963760155e-11,7.01e-08,8.67739e-08,8.56265e-08
7.02000036393e-08,-1e+300,7.57628774585e-24,2.13647258019e-25,(1.98014955722e-11 3.46135340807e-28 -2.62572324819e-14),7.02000036393e-08,0.0,0.0,-4.30344021679e-07,2.10254126015e-11,3.00473720267e-28,0.0,1.8378415632e-11,-1.13835506873e-25,1.79998627227e-11,7.02e-08,8.67127e-08,8.55647e-08
7.03000036394e-08,-1e+300,7.57007232209e-24,2.13460545259e-25,(1.97968969394e-11 3.52203431616e-28 -2.50848348893e-14),7.03000036394e-08,0.0,0.0,-4.30660502392e-07,2.10195693882e-11,2.67170461791e-28,0.0,1.83786034458e-11,-1.07909686228e-25,1.80037267141e-11,7.03e-08,8.66514e-08,8.55056e-08
7.04000036394e-08,-1e+300,7.56478226848e-24,2.13317284802e-25,(1.97992986244e-11 3.18478252243e-28 -2.43982462232e-14),7.04000036394e-08,0.0,0.0,-4.31054673357e-07,2.10214357782e-11,2.31063384109e-28,0.0,1.8378750981e-11,-1.01687651341e-25,1.80075933485e-11,7.04e-08,8.65899e-08,8.54453e-08
7.05000036394e-08,-1e+300,7.56008464843e-24,2.13182952023e-25,(1.9802697721e-11 3.04370061193e-28 -2.42830054577e-14),7.05000036394e-08,0.0,0.0,-4.31505376072e-07,2.10243016139e-11,1.97454311059e-28,0.0,1.83789066579e-11,-9.51518082504e-26,1.8011290473e-11,7.05e-08,8.65282e-08,8.53837e-08
7.06000036395e-08,-1e+300,7.55531671007e-24,2.13040647227e-25,(1.98042730915e-11 2.48283075678e-28 -2.42461188951e-14),7.06000036395e-08,0.0,0.0,-4.31822734751e-07,2.10251768323e-11,1.6874050313e-28,0.0,1.83790771225e-11,-8.827917567740001e-26,1.80150410407e-11,7.06e-08,8.64659e-08,8.53206e-08
7.07000036395e-08,-1e+300,7.5507875454e-24,2.12907443568e-25,(1.98039619747e-11 2.5519070129e-28 -2.36439267234e-14),7.07000036395e-08,0.0,0.0,-4.32360257457e-07,2.10237825969e-11,1.39438900284e-28,0.0,1.83792571969e-11,-8.104549934520001e-26,1.80189187356e-11,7.07e-08,8.6403e-08,8.52558e-08
7.08000036395e-08,-1e+300,7.54564901738e-24,2.12752577379e-25,(1.98014738354e-11 2.49672498337e-28 -2.26994868929e-14),7.08000036395e-08,0.0,0.0,-4.32435555753e-07,2.1021249422e-11,1.09226855103e-28,0.0,1.83794344191e-11,-7.34264011677e-26,1.80229225306e-11,7.08e-08,8.63418e-08,8.51798e-08
7.09000036396e-08,-1e+300,7.53996248298e-24,2.12579880606e-25,(1.97977598815e-11 1.95295531109e-28 -2.15336681432e-14),7.09000036396e-08,0.0,0.0,-4.3276399594e-07,2.10162399333e-11,7.70703596065e-29,0.0,1.83796018618e-11,-6.5400382176e-26,1.80271057071e-11,7.09e-08,8.62807e-08,8.50541e-08
7.10000036396e-08,-1e+300,7.534075365830001e-24,2.12406071412e-25,(1.97954826688e-11 1.92176893297e-28 -2.03292389523e-14),7.10000036396e-08,0.0,0.0,-4.33437725216e-07,2.10125353901e-11,4.95244631633e-29,0.0,1.83797394924e-11,-5.69542502232e-26,1.80313574774e-11,7.1e-08,8.62195e-08,8.4925e-08
7.11000036396e-08,-1e+300,7.52933604107e-24,2.1227807559e-25,(1.97993438667e-11 1.34938783602e-28 -1.98162596694e-14),7.11000036396e-08,0.0,0.0,-4.33424536385e-07,2.10167650631e-11,2.96032297835e-29,0.0,1.83798428245e-11,-4.8083428921999996e-26,1.80352490419e-11,7.11e-08,8.61581e-08,8.48e-08
7.12000036397e-08,-1e+300,7.52465421647e-24,2.12137307009e-25,(1.9801418455e-11 1.0058709594e-28 -1.97825782001e-14),7.12000036397e-08,0.0,0.0,-4.33642274094e-07,2.10189833367e-11,1.34648582152e-29,0.0,1.83799485301e-11,-3.87923489325e-26,1.80389593179e-11,7.12e-08,8.60963e-08,8.48e-08
7.13000036397e-08,-1e+300,7.52007692811e-24,2.12000069222e-25,(1.9801780749e-11 9.1814124134e-29 -1.94113778033e-14),7.13000036397e-08,0.0,0.0,-4.33911190318e-07,2.10188874067e-11,-4.43970926665e-30,0.0,1.83800614544e-11,-2.91042181455e-26,1.80426677109e-11,7.13e-08,8.60338e-08,8.48e-08
7.14000036397e-08,-1e+300,7.51534449292e-24,2.11858492235e-25,(1.9800616208e-11 4.63350853712e-29 -1.86702390248e-14),7.14000036397e-08,0.0,0.0,-4.3434927039e-07,2.10163050117e-11,-1.74939002992e-29,0.0,1.83801792693e-11,-1.90624086975e-26,1.80464155324e-11,7.14e-08,8.59718e-08,8.48e-08
7.15000036398e-08,-1e+300,7.51012162347e-24,2.11698727163e-25,(1.97979453489e-11 1.5590961746e-29 -1.77357701527e-14),7.15000036398e-08,0.0,0.0,-4.34857279067e-07,2.10117569954e-11,-2.88010117493e-29,0.0,1.83803015769e-11,-8.72933438896e-27,1.80502488647e-11,7.15e-08,8.59109e-08,8.49733e-08
7.16000036398e-08,-1e+300,7.5042249746e-24,2.11518445007e-25,(1.97934656065e-11 1.86095440739e-29 -1.64962627063e-14),7.16000036398e-08,0.0,0.0,-4.35176017169e-07,2.1005862631e-11,-3.72637535901e-29,0.0,1.83804256015e-11,1.81087119007e-27,1.80541950008e-11,7.16e-08,8.58499e-08,8.48821e-08
7.17000036398e-08,-1e+300,7.499066812570001e-24,2.1137541853e-25,(1.97952746993e-11 -2.26835380883e-29 -1.57360850419e-14),7.17000036398e-08,0.0,0.0,-4.35532915662e-07,2.1007235116e-11,-4.00817967092e-29,0.0,1.83804958915e-11,1.24553923058e-26,1.80579293358e-11,7.17e-08,8.57888e-08,8.48e-08
7.18000036399e-08,-1e+300,7.49449929482e-24,2.1124368563e-25,(1.97986317326e-11 -5.82896554591e-29 -1.56220196012e-14),7.18000036399e-08,0.0,0.0,-4.35940067822e-07,2.10099239027e-11,-4.02042348414e-29,0.0,1.83805623451e-11,2.30912257343e-26,1.80612896809e-11,7.18e-08,8.57273e-08,8.47316e-08
7.19000036399e-08,-1e+300,7.4898066945e-24,2.11100071679e-25,(1.98002343503e-11 -1.98582867135e-29 -1.57186425127e-14),7.19000036399e-08,0.0,0.0,-4.36373491014e-07,2.1010538086e-11,-4.0343461989e-29,0.0,1.83806401558e-11,3.35993969948e-26,1.80645392885e-11,7.19e-08,8.56654e-08,8.46142e-08
7.20000036399e-08,-1e+300,7.48548694652e-24,2.10971635378e-25,(1.98000146474e-11 -2.54148599072e-29 -1.53036907631e-14),7.20000036399e-08,0.0,0.0,-4.3681353151e-07,2.10090871681e-11,-3.521180375700001e-29,0.0,1.83807295339e-11,4.38569990441e-26,1.80677932467e-11,7.2e-08,8.56028e-08,8.44946e-08
7.21000036399e-08,-1e+300,7.480651403420001e-24,2.10825133733e-25,(1.97980836288e-11 -7.33823135738e-29 -1.46413575601e-14),7.21000036399e-08,0.0,0.0,-4.37156402838e-07,2.10060484485e-11,-3.63137127984e-29,0.0,1.83808321099e-11,5.37447661861e-26,1.80710804969e-11,7.21e-08,8.55224e-08,8.43871e-08
7.220000364e-08,-1e+300,7.47520481461e-24,2.10657941253e-25,(1.97942309328e-11 -6.11219333631e-29 -1.3790189934e-14),7.220000364e-08,0.0,0.0,-4.37273529455e-07,2.10018067284e-11,-3.97982986451e-29,0.0,1.83809489839e-11,6.31538701778e-26,1.80744602872e-11,7.22e-08,8.5441e-08,8.4329e-08
7.230000364e-08,-1e+300,7.469496642570001e-24,2.1048484276e-25,(1.97912065844e-11 -7.9313269817e-29 -1.29258424077e-14),7.230000364e-08,0.0,0.0,-4.38108595408e-07,2.09968011044e-11,-4.00230166362e-29,0.0,1.8381051325e-11,7.19905758487e-26,1.80778623983e-11,7.23e-08,8.53592e-08,8.42698e-08
7.240000364e-08,-1e+300,7.464988227010001e-24,2.10364535062e-25,(1.97951936869e-11 -6.40200435707e-29 -1.28033932011e-14),7.240000364e-08,0.0,0.0,-4.37993308583e-07,2.1001032373e-11,-3.20459980064e-29,0.0,1.83811205671e-11,8.017785824520001e-26,1.80808646785e-11,7.24e-08,8.52769e-08,8.42094e-08
7.25000036401e-08,-1e+300,7.46054281083e-24,2.10232361583e-25,(1.97978874735e-11 -8.91117220971e-29 -1.33268264445e-14),7.25000036401e-08,0.0,0.0,-4.38409467255e-07,2.10028552541e-11,-2.43139210729e-29,0.0,1.83811987457e-11,8.76619794608e-26,1.80836056032e-11,7.25e-08,8.48741e-08,8.41476e-08
7.26000036401e-08,-1e+300,7.45609447525e-24,2.10097999941e-25,(1.97988120044e-11 -8.30261333066e-29 -1.35237356823e-14),7.26000036401e-08,0.0,0.0,-4.38725483735e-07,2.10026934117e-11,-2.25685280958e-29,0.0,1.83812922283e-11,9.44050890119e-26,1.80862983208e-11,7.26e-08,8.5184e-08,8.40843e-08
