Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
4.93e-08,3.08622e-07,3.06589e-07
4.94e-08,3.0852e-07,3.06485e-07
4.95e-08,3.08417e-07,3.06379e-07
4.96e-08,3.08314e-07,3.0628e-07
4.97e-08,3.08213e-07,3.06179e-07
4.98e-08,3.08111e-07,3.06074e-07
4.99e-08,3.08009e-07,3.0597e-07
5e-08,3.07906e-07,3.05871e-07
5.01e-08,3.07805e-07,3.0577e-07
5.02e-08,3.07703e-07,3.05665e-07
5.03e-08,3.07601e-07,3.05562e-07
5.04e-08,3.07499e-07,3.05464e-07
5.05e-08,3.07398e-07,3.05362e-07
5.06e-08,3.07297e-07,3.05258e-07
5.07e-08,3.07195e-07,3.05156e-07
5.08e-08,3.07094e-07,3.05057e-07
5.09e-08,3.06993e-07,3.04956e-07
5.1e-08,3.06892e-07,3.04852e-07
5.11e-08,3.06791e-07,3.0475e-07
5.12e-08,3.06689e-07,3.04652e-07
5.13e-08,3.06589e-07,3.04552e-07
5.14e-08,3.06489e-07,3.04447e-07
5.15e-08,3.06388e-07,3.04346e-07
5.16e-08,3.06287e-07,3.04249e-07
5.17e-08,3.06187e-07,3.04148e-07
5.18e-08,3.06087e-07,3.04044e-07
5.19e-08,3.05986e-07,3.03944e-07
5.2e-08,3.05885e-07,3.03846e-07
5.21e-08,3.05785e-07,3.03746e-07
5.22e-08,3.05686e-07,3.03642e-07
5.23e-08,3.05585e-07,3.03543e-07
5.24e-08,3.05485e-07,3.03445e-07
5.25e-08,3.05386e-07,3.03345e-07
5.26e-08,3.05286e-07,3.03242e-07
5.27e-08,3.05186e-07,3.03143e-07
5.28e-08,3.05086e-07,3.03046e-07
5.29e-08,3.04987e-07,3.02946e-07
5.3e-08,3.04888e-07,3.02843e-07
5.31e-08,3.04788e-07,3.02744e-07
5.32e-08,3.04689e-07,3.02647e-07
5.33e-08,3.0459e-07,3.02548e-07
5.34e-08,3.04491e-07,3.02445e-07
5.35e-08,3.04392e-07,3.02346e-07
5.36e-08,3.04292e-07,3.0225e-07
5.37e-08,3.04194e-07,3.02151e-07
5.38e-08,3.04096e-07,3.02049e-07
5.39e-08,3.03996e-07,3.0195e-07
5.4e-08,3.03897e-07,3.01854e-07
5.41e-08,3.03799e-07,3.01756e-07
5.42e-08,3.03701e-07,3.01654e-07
5.43e-08,3.03602e-07,3.01555e-07
5.44e-08,3.03504e-07,3.0146e-07
