Time,max(CACoordsX),min(CACoordsX),max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
7.59e-08,8.38966e-08,8.35723e-08,8.46458e-08,8.35723e-08,7.59000030049e-08,-1e+300,7.22756613566e-24,2.04126279764e-25,(1.90659612924e-11 -4.52004411135e-29 2.53809490913e-14),7.59000030049e-08,0.0,0.0,-4.31588253086e-07,2.03226364537e-11,-3.12125805369e-28,0.0,1.82131099564e-11,1.28481027739e-25,1.68296361818e-11
7.6e-08,8.3837e-08,8.35143e-08,8.45855e-08,8.35143e-08,7.60000030049e-08,-1e+300,7.22403883902e-24,2.04016026163e-25,(1.90676372145e-11 -7.41257057831e-29 2.5215234291e-14),7.60000030049e-08,0.0,0.0,-4.31939277637e-07,2.03235130165e-11,-3.24254969087e-28,0.0,1.82132900742e-11,1.29531111898e-25,1.68308105181e-11
7.61e-08,8.37766e-08,8.34554e-08,8.45249e-08,8.34554e-08,7.61000030049e-08,-1e+300,7.21966843731e-24,2.0387820538299999e-25,(1.90673611062e-11 -8.90926212275e-29 2.57034604559e-14),7.61000030049e-08,0.0,0.0,-4.32131807976e-07,2.03223462777e-11,-3.38393556042e-28,0.0,1.82135089268e-11,1.30131343082e-25,1.68321523645e-11
7.62e-08,8.37155e-08,8.33954e-08,8.4464e-08,8.33954e-08,7.6200003005e-08,-1e+300,7.21438353908e-24,2.03710554223e-25,(1.90651964178e-11 -1.08170683705e-28 2.57229956561e-14),7.6200003005e-08,0.0,0.0,-4.32529065094e-07,2.03186791382e-11,-3.58108847402e-28,0.0,1.8213697009e-11,1.30404648866e-25,1.68336203847e-11
7.63e-08,8.36533e-08,8.33342e-08,8.44026e-08,8.33342e-08,7.6300003005e-08,-1e+300,7.20798384366e-24,2.03512332145e-25,(1.90607547641e-11 -1.6220462706e-28 2.61484053944e-14),7.6300003005e-08,0.0,0.0,-4.32587401718e-07,2.03130010958e-11,-3.81055422823e-28,0.0,1.82138884629e-11,1.3046218460399998e-25,1.683525546e-11
7.64e-08,8.35905e-08,8.32717e-08,8.43423e-08,8.32717e-08,7.6400003005e-08,-1e+300,7.20236219651e-24,2.03355548524e-25,(1.9061014719e-11 -2.00112965225e-28 2.65215191302e-14),7.6400003005e-08,0.0,0.0,-4.33073544929e-07,2.03123491238e-11,-4.07368936055e-28,0.0,1.82140716796e-11,1.30424639587e-25,1.68370411201e-11
7.65e-08,8.35319e-08,8.32075e-08,8.42823e-08,8.32075e-08,7.65000030051e-08,-1e+300,7.20000670832e-24,2.03298763017e-25,(1.90658139405e-11 -1.89850675132e-28 2.63881531838e-14),7.65000030051e-08,0.0,0.0,-4.33593140183e-07,2.0316951529e-11,-4.20626171433e-28,0.0,1.82141781314e-11,1.30415929084e-25,1.68382671376e-11
7.66e-08,8.34729e-08,8.31492e-08,8.42223e-08,8.31492e-08,7.66000030051e-08,-1e+300,7.19753113652e-24,2.0322439435e-25,(1.90686471279e-11 -1.6720022452e-28 2.6075137957e-14),7.66000030051e-08,0.0,0.0,-4.33980424344e-07,2.03192200712e-11,-4.34762422965e-28,0.0,1.82143179225e-11,1.30553337873e-25,1.68394006537e-11
7.67e-08,8.34132e-08,8.30911e-08,8.41622e-08,8.30911e-08,7.67000030051e-08,-1e+300,7.19443135326e-24,2.03126275264e-25,(1.90695282659e-11 -1.63666731653e-28 2.62379833384e-14),7.67000030051e-08,0.0,0.0,-4.34311256775e-07,2.03192697152e-11,-4.520463190810001e-28,0.0,1.82145197971e-11,1.3096293557299998e-25,1.68406333377e-11
7.68e-08,8.33528e-08,8.3032e-08,8.41018e-08,8.3032e-08,7.68000030052e-08,-1e+300,7.19050949343e-24,2.0300137259e-25,(1.90687411577e-11 -1.82233123631e-28 2.66333881576e-14),7.68000030052e-08,0.0,0.0,-4.34898969245e-07,2.03166633649e-11,-4.7659833164e-28,0.0,1.82147045146e-11,1.31776237694e-25,1.68420140104e-11
7.69e-08,8.32915e-08,8.29719e-08,8.40409e-08,8.29719e-08,7.69000030052e-08,-1e+300,7.185552116970001e-24,2.02844842747e-25,(1.90654992414e-11 -2.23977739663e-28 2.67624532291e-14),7.69000030052e-08,0.0,0.0,-4.35028216672e-07,2.03127541694e-11,-5.02683765114e-28,0.0,1.82149020289e-11,1.33110561034e-25,1.68435385948e-11
7.7e-08,8.32292e-08,8.29104e-08,8.398e-08,8.29104e-08,7.70000030052e-08,-1e+300,7.17953056686e-24,2.02658290057e-25,(1.90604433819e-11 -2.50349609846e-28 2.73125824386e-14),7.70000030052e-08,0.0,0.0,-4.35254918719e-07,2.03063261263e-11,-5.263466523160001e-28,0.0,1.82150867236e-11,1.3511054587e-25,1.68452748722e-11
7.71e-08,8.31683e-08,8.28475e-08,8.39202e-08,8.28475e-08,7.71000030052e-08,-1e+300,7.1757953457e-24,2.02569029442e-25,(1.90645631312e-11 -2.66152608792e-28 2.73240733835e-14),7.71000030052e-08,0.0,0.0,-4.35619677176e-07,2.03102845407e-11,-5.2921350928200005e-28,0.0,1.82152575667e-11,1.37917417455e-25,1.68469117243e-11
7.72e-08,8.31098e-08,8.27851e-08,8.38604e-08,8.27851e-08,7.72000030053e-08,-1e+300,7.17307121832e-24,2.0249519275199999e-25,(1.90687910953e-11 -2.69692358486e-28 2.7276510033e-14),7.72000030053e-08,0.0,0.0,-4.35938932143e-07,2.03138094892e-11,-5.24015986936e-28,0.0,1.82153585417e-11,1.41649493691e-25,1.68480627806e-11
7.73e-08,8.30508e-08,8.27277e-08,8.38007e-08,8.27277e-08,7.73000030053e-08,-1e+300,7.16978444198e-24,2.02393073528e-25,(1.90708739055e-11 -2.79741921633e-28 2.68641699707e-14),7.73000030053e-08,0.0,0.0,-4.36373247837e-07,2.03155338072e-11,-5.1799796128e-28,0.0,1.82155195118e-11,1.46421544585e-25,1.6849215372e-11
7.74e-08,8.29912e-08,8.26695e-08,8.37407e-08,8.26695e-08,7.74000030053e-08,-1e+300,7.16570699649e-24,2.0226462923599999e-25,(1.90711232761e-11 -2.88539922957e-28 2.72484786608e-14),7.74000030053e-08,0.0,0.0,-4.36711817781e-07,2.0314842579e-11,-5.05687032778e-28,0.0,1.82157302897e-11,1.52327882148e-25,1.68505073429e-11
7.75e-08,8.29307e-08,8.26103e-08,8.36804e-08,8.26103e-08,7.75000030054e-08,-1e+300,7.16077592868e-24,2.02108503018e-25,(1.906948913e-11 -3.14550134489e-28 2.73764117952e-14),7.75000030054e-08,0.0,0.0,-4.37045968795e-07,2.0311945239e-11,-4.93713163573e-28,0.0,1.82159213875e-11,1.59441188081e-25,1.68519384065e-11
7.76e-08,8.28693e-08,8.25499e-08,8.36196e-08,8.25499e-08,7.76000030054e-08,-1e+300,7.15482619115e-24,2.019219722e-25,(1.90658088198e-11 -2.89048994082e-28 2.76906307242e-14),7.76000030054e-08,0.0,0.0,-4.37341696329e-07,2.03068264889e-11,-4.7520653884e-28,0.0,1.82160942458e-11,1.67815970806e-25,1.68534770846e-11
7.77e-08,8.28068e-08,8.24883e-08,8.35594e-08,8.24883e-08,7.77000030054e-08,-1e+300,7.14829126545e-24,2.01729217799e-25,(1.90623290078e-11 -3.16394952857e-28 2.82964667588e-14),7.77000030054e-08,0.0,0.0,-4.37118281682e-07,2.03027561652e-11,-4.5338964641600005e-28,0.0,1.82163115409e-11,1.77461325368e-25,1.68553394812e-11
7.78e-08,8.27479e-08,8.2425e-08,8.34999e-08,8.2425e-08,7.78000030055e-08,-1e+300,7.14570492436e-24,2.01671347908e-25,(1.90679145334e-11 -3.17567043548e-28 2.80514466798e-14),7.78000030055e-08,0.0,0.0,-4.38076537781e-07,2.03077742155e-11,-4.339646763770001e-28,0.0,1.82164194399e-11,1.8837097104e-25,1.68566883572e-11
7.79e-08,8.26895e-08,8.23653e-08,8.34404e-08,8.23653e-08,7.79000030055e-08,-1e+300,7.14335764819e-24,2.0160449276199999e-25,(1.90713320545e-11 -3.47553521751e-28 2.78405136772e-14),7.79000030055e-08,0.0,0.0,-4.38497455482e-07,2.03107504523e-11,-4.141323980450001e-28,0.0,1.82165368482e-11,2.00490928241e-25,1.68578208004e-11
7.8e-08,8.26305e-08,8.23079e-08,8.33808e-08,8.23079e-08,7.80000030055e-08,-1e+300,7.14044068655e-24,2.01513506332e-25,(1.90727667312e-11 -2.93124028773e-28 2.77683113525e-14),7.80000030055e-08,0.0,0.0,-4.38871723914e-07,2.03114309573e-11,-3.9119543103699994e-28,0.0,1.82167195886e-11,2.1371416978e-25,1.68590100095e-11
7.81e-08,8.25709e-08,8.22496e-08,8.3321e-08,8.22496e-08,7.81000030056e-08,-1e+300,7.13680292201e-24,2.01398756761e-25,(1.9072376947e-11 -3.65693998341e-28 2.83006828562e-14),7.81000030056e-08,0.0,0.0,-4.39210682111e-07,2.03100724478e-11,-3.7332960155e-28,0.0,1.82169249838e-11,2.27932346068e-25,1.68603574433e-11
7.82e-08,8.25104e-08,8.21902e-08,8.32608e-08,8.21902e-08,7.82000030056e-08,-1e+300,7.13226634053e-24,2.01254945298e-25,(1.90700810332e-11 -3.25878847259e-28 2.8328832765e-14),7.82000030056e-08,0.0,0.0,-4.39524715535e-07,2.03064718325e-11,-3.46829043614e-28,0.0,1.8217104725e-11,2.42995491092e-25,1.68618196803e-11
7.83e-08,8.24489e-08,8.21297e-08,8.32001e-08,8.21297e-08,7.83000030056e-08,-1e+300,7.12665353841e-24,2.01079491323e-25,(1.9065803775e-11 -2.83299309649e-28 2.87509654898e-14),7.83000030056e-08,0.0,0.0,-4.39914083335e-07,2.03006816793e-11,-3.26589966262e-28,0.0,1.82172682836e-11,2.58708592764e-25,1.68634194969e-11
7.84e-08,8.23871e-08,8.20678e-08,8.31406e-08,8.20678e-08,7.84000030057e-08,-1e+300,7.121573747220001e-24,2.00940751209e-25,(1.90658490513e-11 -3.15762428666e-28 2.91038618043e-14),7.84000030057e-08,0.0,0.0,-4.40086600899e-07,2.03002639964e-11,-3.14657565779e-28,0.0,1.82174647213e-11,2.74835325351e-25,1.68652363493e-11
7.85e-08,8.23292e-08,8.20043e-08,8.30814e-08,8.20043e-08,7.85000030057e-08,-1e+300,7.11882924843e-24,2.0087334866e-25,(1.90705946898e-11 -2.90107998514e-28 2.89359207459e-14),7.85000030057e-08,0.0,0.0,-4.4042998584e-07,2.03048509864e-11,-3.15482295255e-28,0.0,1.82175734813e-11,2.91141245872e-25,1.68664851031e-11
7.86e-08,8.22708e-08,8.19471e-08,8.30221e-08,8.19471e-08,7.86000030057e-08,-1e+300,7.11582632012e-24,2.00782983494e-25,(1.90734510402e-11 -2.65381526122e-28 2.85538557814e-14),7.86000030057e-08,0.0,0.0,-4.40898876604e-07,2.030710356e-11,-3.22597934001e-28,0.0,1.82177113377e-11,3.07354024804e-25,1.68676291867e-11
7.87e-08,8.22119e-08,8.18897e-08,8.29627e-08,8.18897e-08,7.87000030058e-08,-1e+300,7.11209550198e-24,2.00666093172e-25,(1.90743846533e-11 -2.73797104753e-28 2.86287757161e-14),7.87000030058e-08,0.0,0.0,-4.41222706086e-07,2.03071940289e-11,-3.36742852883e-28,0.0,1.82179085828e-11,3.23200188385e-25,1.68688602351e-11
7.88e-08,8.21522e-08,8.18313e-08,8.2903e-08,8.18313e-08,7.88000030058e-08,-1e+300,7.107577521850001e-24,2.00523902434e-25,(1.9073538394e-11 -2.66965446276e-28 2.91059025572e-14),7.88000030058e-08,0.0,0.0,-4.41465757358e-07,2.03050623717e-11,-3.59635577718e-28,0.0,1.82181023063e-11,3.38452616052e-25,1.68702443771e-11
7.89e-08,8.20917e-08,8.17719e-08,8.28429e-08,8.17719e-08,7.89000030058e-08,-1e+300,7.10213915596e-24,2.00351887901e-25,(1.90706675783e-11 -2.73419490639e-28 2.9203766349e-14),7.89000030058e-08,0.0,0.0,-4.41870927435e-07,2.03009859187e-11,-3.85050064195e-28,0.0,1.82182752918e-11,3.52845159093e-25,1.68717166914e-11
7.9e-08,8.20301e-08,8.17112e-08,8.27827e-08,8.17112e-08,7.90000030059e-08,-1e+300,7.09571421474e-24,2.00152782626e-25,(1.9065863024e-11 -2.55040188232e-28 2.96817524763e-14),7.90000030059e-08,0.0,0.0,-4.42152607558e-07,2.02947996558e-11,-4.20789459777e-28,0.0,1.8218450259e-11,3.6610286108e-25,1.68734013489e-11
7.91e-08,8.19699e-08,8.16491e-08,8.27236e-08,8.16491e-08,7.91000030059e-08,-1e+300,7.09163266045e-24,2.00050570585e-25,(1.90689566365e-11 -3.12848073147e-28 2.97674362148e-14),7.91000030059e-08,0.0,0.0,-4.42512347436e-07,2.0297650247e-11,-4.676282781170001e-28,0.0,1.82186292065e-11,3.77973397597e-25,1.68750879752e-11
7.92e-08,8.19122e-08,8.15872e-08,8.26646e-08,8.15872e-08,7.92000030059e-08,-1e+300,7.0894956662e-24,1.99996423755e-25,(1.90731360491e-11 -3.39437800017e-28 2.97326532071e-14),7.92000030059e-08,0.0,0.0,-4.42778640856e-07,2.03016065134e-11,-5.245427910890001e-28,0.0,1.82187266355e-11,3.8823883632e-25,1.68762512657e-11
7.93e-08,8.18539e-08,8.15306e-08,8.26056e-08,8.15306e-08,7.93000030059e-08,-1e+300,7.08695912232e-24,1.99918591766e-25,(1.90754333464e-11 -3.30873839716e-28 2.93623486137e-14),7.93000030059e-08,0.0,0.0,-4.43256420541e-07,2.03032402438e-11,-5.89500192893e-28,0.0,1.82188806187e-11,3.96731538809e-25,1.68774089008e-11
7.94e-08,8.1795e-08,8.14731e-08,8.25464e-08,8.14731e-08,7.9400003006e-08,-1e+300,7.08372376322e-24,1.99816674172e-25,(1.90758790044e-11 -3.35296209605e-28 2.96270403592e-14),7.9400003006e-08,0.0,0.0,-4.43490968958e-07,2.0302849576e-11,-6.5119374728e-28,0.0,1.82190835225e-11,4.03238953106e-25,1.68786883066e-11
7.95e-08,8.17354e-08,8.14147e-08,8.24868e-08,8.14147e-08,7.9500003006e-08,-1e+300,7.079750250120001e-24,1.9969119564e-25,(1.90744314962e-11 -3.80635447143e-28 3.00346974067e-14),7.9500003006e-08,0.0,0.0,-4.43689847705e-07,2.03003542069e-11,-7.13195449142e-28,0.0,1.82192733807e-11,4.07538884821e-25,1.68801095727e-11
7.96e-08,8.16748e-08,8.13552e-08,8.24269e-08,8.13552e-08,7.9600003006e-08,-1e+300,7.074812163260001e-24,1.99534668147e-25,(1.9071139591e-11 -3.844366831e-28 3.01657890776e-14),7.9600003006e-08,0.0,0.0,-4.44119505144e-07,2.02956248715e-11,-7.73098190148e-28,0.0,1.82194337539e-11,4.09538627468e-25,1.68816155219e-11
7.97e-08,8.16132e-08,8.12944e-08,8.23672e-08,8.12944e-08,7.97000030061e-08,-1e+300,7.06892729724e-24,1.99353178682e-25,(1.90661149856e-11 -4.10765154369e-28 3.07363498895e-14),7.97000030061e-08,0.0,0.0,-4.44390724088e-07,2.02892961847e-11,-8.22474618653e-28,0.0,1.82196127945e-11,4.09201868989e-25,1.68833917306e-11
7.98e-08,8.15545e-08,8.12321e-08,8.23084e-08,8.12321e-08,7.98000030061e-08,-1e+300,7.06565055845e-24,1.99279555654e-25,(1.90716999517e-11 -4.13054250298e-28 3.05693398739e-14),7.98000030061e-08,0.0,0.0,-4.4479032449e-07,2.0294956324e-11,-8.46538789689e-28,0.0,1.82197649574e-11,4.06534092496e-25,1.68849147108e-11
7.99e-08,8.14968e-08,8.11722e-08,8.22496e-08,8.11722e-08,7.99000030061e-08,-1e+300,7.06295808754e-24,1.99204405e-25,(1.90753980371e-11 -4.42157489798e-28 3.04069517289e-14),7.99000030061e-08,0.0,0.0,-4.45066313769e-07,2.02983142779e-11,-8.55460807505e-28,0.0,1.82198738817e-11,4.0157462041699997e-25,1.68860693619e-11
8e-08,8.14386e-08,8.11156e-08,8.21908e-08,8.11156e-08,8.00000030062e-08,-1e+300,7.05972299884e-24,1.99103488929e-25,(1.90772423677e-11 -4.27392931289e-28 3.01230614569e-14),8.00000030062e-08,0.0,0.0,-4.45513138257e-07,2.02993949053e-11,-8.56086661552e-28,0.0,1.82200412271e-11,3.94411388607e-25,1.68872426052e-11
8.01e-08,8.13798e-08,8.10582e-08,8.21318e-08,8.10582e-08,8.01000030062e-08,-1e+300,7.05573935077e-24,1.98977776335e-25,(1.90771730439e-11 -3.8265391182e-28 3.05127136206e-14),8.01000030062e-08,0.0,0.0,-4.45761206448e-07,2.02987481045e-11,-8.45501373245e-28,0.0,1.8220249748e-11,3.85133547066e-25,1.68885640167e-11
8.02e-08,8.13202e-08,8.09997e-08,8.20724e-08,8.09997e-08,8.02000030062e-08,-1e+300,7.050939969240001e-24,1.98825955392e-25,(1.90754591931e-11 -3.67685199408e-28 3.07219104282e-14),8.02000030062e-08,0.0,0.0,-4.4614827625e-07,2.02954245587e-11,-8.36329229229e-28,0.0,1.82204182618e-11,3.73864710576e-25,1.68899798254e-11
8.03e-08,8.12596e-08,8.09401e-08,8.20125e-08,8.09401e-08,8.03000030063e-08,-1e+300,7.04519990709e-24,1.98645759723e-25,(1.90717206258e-11 -3.53479613494e-28 3.10028188759e-14),8.03000030063e-08,0.0,0.0,-4.46436762228e-07,2.02902955942e-11,-8.270119244410001e-28,0.0,1.82205807695e-11,3.60756018141e-25,1.68915209355e-11
8.04e-08,8.11978e-08,8.08792e-08,8.19535e-08,8.08792e-08,8.04000030063e-08,-1e+300,7.03937549002e-24,1.98475789644e-25,(1.90689027419e-11 -3.03767413901e-28 3.15495269253e-14),8.04000030063e-08,0.0,0.0,-4.46335575433e-07,2.02869843674e-11,-8.1250881949e-28,0.0,1.82207859076e-11,3.45954352567e-25,1.68933629024e-11
8.05e-08,8.11407e-08,8.08168e-08,8.18949e-08,8.08168e-08,8.05000030063e-08,-1e+300,7.03695753152e-24,1.98421936847e-25,(1.90742209037e-11 -3.176567238e-28 3.13142671212e-14),8.05000030063e-08,0.0,0.0,-4.47088822449e-07,2.02918541011e-11,-7.84381874871e-28,0.0,1.82208926274e-11,3.29621034489e-25,1.68947028522e-11
8.06e-08,8.10832e-08,8.07589e-08,8.18364e-08,8.07589e-08,8.06000030064e-08,-1e+300,7.03479602823e-24,1.98360876506e-25,(1.9077466919e-11 -2.83920808232e-28 3.10900183274e-14),8.06000030064e-08,0.0,0.0,-4.47324430034e-07,2.029472434e-11,-7.53642803087e-28,0.0,1.82210161701e-11,3.11927180893e-25,1.68958594263e-11
8.07e-08,8.10251e-08,8.07023e-08,8.17778e-08,8.07023e-08,8.07000030064e-08,-1e+300,7.03203804541e-24,1.98274487649e-25,(1.90788877593e-11 -2.79258787066e-28 3.09998237893e-14),8.07000030064e-08,0.0,0.0,-4.47828299888e-07,2.02953791455e-11,-7.32191221281e-28,0.0,1.8221195364e-11,2.93053077574e-25,1.68970606569e-11
8.08e-08,8.09663e-08,8.06449e-08,8.17189e-08,8.06449e-08,8.08000030064e-08,-1e+300,7.028559414200001e-24,1.98164706638e-25,(1.90785231745e-11 -2.58685186391e-28 3.15467230777e-14),8.08000030064e-08,0.0,0.0,-4.4816995839e-07,2.02940811268e-11,-7.17340063519e-28,0.0,1.822138874e-11,2.73195513721e-25,1.6898408935e-11
8.09e-08,8.09067e-08,8.05864e-08,8.16596e-08,8.05864e-08,8.09000030065e-08,-1e+300,7.02430927996e-24,1.9802981475099999e-25,(1.90763578383e-11 -2.69708875734e-28 3.16278315871e-14),8.09000030065e-08,0.0,0.0,-4.48480552765e-07,2.02906637782e-11,-7.06780448584e-28,0.0,1.82215560526e-11,2.5253833233399998e-25,1.68998499625e-11
8.1e-08,8.08462e-08,8.05268e-08,8.15999e-08,8.05268e-08,8.10000030065e-08,-1e+300,7.01904451416e-24,1.97865766433e-25,(1.90721951933e-11 -2.37208502644e-28 3.19693639901e-14),8.10000030065e-08,0.0,0.0,-4.48632776552e-07,2.02853162119e-11,-7.02435202546e-28,0.0,1.82217229634e-11,2.31266751047e-25,1.69014488626e-11
8.11e-08,8.07855e-08,8.04658e-08,8.15414e-08,8.04658e-08,8.11000030065e-08,-1e+300,7.013939750690001e-24,1.97721053432e-25,(1.90718159113e-11 -2.3039994827e-28 3.23844248886e-14),8.11000030065e-08,0.0,0.0,-4.4905703127e-07,2.02841910581e-11,-7.00066725211e-28,0.0,1.82218977759e-11,2.0957178050599998e-25,1.69032418014e-11
8.12e-08,8.07285e-08,8.04033e-08,8.14831e-08,8.04033e-08,8.12000030066e-08,-1e+300,7.01127207784e-24,1.976581482e-25,(1.90765585592e-11 -2.59177758637e-28 3.21612730377e-14),8.12000030066e-08,0.0,0.0,-4.49450905204e-07,2.02888049744e-11,-7.08991074225e-28,0.0,1.82220108839e-11,1.87619615086e-25,1.69045322563e-11
8.13e-08,8.06711e-08,8.03471e-08,8.14248e-08,8.03471e-08,8.13000030066e-08,-1e+300,7.00850833959e-24,1.97575536039e-25,(1.90795011431e-11 -2.75333912541e-28 3.1803794602e-14),8.13000030066e-08,0.0,0.0,-4.49948384552e-07,2.02911731429e-11,-7.14962566343e-28,0.0,1.82221430919e-11,1.65577419633e-25,1.69056893879e-11
8.14e-08,8.06132e-08,8.02906e-08,8.13664e-08,8.02906e-08,8.14000030066e-08,-1e+300,7.005075258480001e-24,1.97468712845e-25,(1.90805583271e-11 -2.81439891469e-28 3.18219093194e-14),8.14000030066e-08,0.0,0.0,-4.50137042787e-07,2.02915068768e-11,-7.1790697567e-28,0.0,1.82223344484e-11,1.43624322386e-25,1.69069213476e-11
8.15e-08,8.05545e-08,8.02332e-08,8.13077e-08,8.02332e-08,8.15000030067e-08,-1e+300,7.0009372339e-24,1.97337965491e-25,(1.90798976786e-11 -2.72472113845e-28 3.23606322668e-14),8.15000030067e-08,0.0,0.0,-4.50481721772e-07,2.02898003874e-11,-7.143887665090001e-28,0.0,1.82225204085e-11,1.21980894693e-25,1.6908284599e-11
8.16e-08,8.04949e-08,8.01748e-08,8.12486e-08,8.01748e-08,8.16000030067e-08,-1e+300,6.99591689809e-24,1.97179426758e-25,(1.90773844841e-11 -2.84644462994e-28 3.24679832645e-14),8.16000030067e-08,0.0,0.0,-4.50725232235e-07,2.02860053308e-11,-7.05830096447e-28,0.0,1.82226822482e-11,1.00807210749e-25,1.69097302915e-11
8.17e-08,8.04344e-08,8.01152e-08,8.11892e-08,8.01152e-08,8.17000030067e-08,-1e+300,6.98998043257e-24,1.96994359868e-25,(1.90729750885e-11 -3.06108658154e-28 3.28476688326e-14),8.17000030067e-08,0.0,0.0,-4.51047033128e-07,2.02802675144e-11,-6.99002996688e-28,0.0,1.82228432412e-11,8.02434589934e-26,1.69113514161e-11
8.18e-08,8.03748e-08,8.00541e-08,8.11311e-08,8.00541e-08,8.18000030067e-08,-1e+300,6.98566681335e-24,1.96879043911e-25,(1.90742618211e-11 -3.26613391893e-28 3.31002931065e-14),8.18000030067e-08,0.0,0.0,-4.51369652397e-07,2.0281166191e-11,-7.06398246399e-28,0.0,1.8223021636e-11,6.04163291008e-26,1.6913105158e-11
8.19e-08,8.0318e-08,7.99926e-08,8.1073e-08,7.99926e-08,8.19000030068e-08,-1e+300,6.98357466045e-24,1.96830443318e-25,(1.9078655077e-11 -3.79094638855e-28 3.29699369634e-14),8.19000030068e-08,0.0,0.0,-4.51789402729e-07,2.02853836496e-11,-7.16728915256e-28,0.0,1.82231245782e-11,4.14403076188e-26,1.6914333363e-11
8.2e-08,8.02608e-08,7.9937e-08,8.1015e-08,7.9937e-08,8.20000030068e-08,-1e+300,6.98126838328e-24,1.96761559971e-25,(1.90812271744e-11 -3.47347724249e-28 3.2632747687e-14),8.20000030068e-08,0.0,0.0,-4.52230240635e-07,2.02873916001e-11,-7.299406303330001e-28,0.0,1.82232676556e-11,2.34161575274e-26,1.69155002643e-11
8.21e-08,8.02029e-08,7.98806e-08,8.09567e-08,7.98806e-08,8.21000030068e-08,-1e+300,6.978342546380001e-24,1.96670253594e-25,(1.90819933437e-11 -3.93453268545e-28 3.27444887302e-14),8.21000030068e-08,0.0,0.0,-4.52469626334e-07,2.02874332809e-11,-7.42164467878e-28,0.0,1.82234607079e-11,6.40220301768e-27,1.6916757722e-11
8.22e-08,8.01443e-08,7.98232e-08,8.08982e-08,7.98232e-08,8.22000030069e-08,-1e+300,6.97464635698e-24,1.96553687308e-25,(1.90810364365e-11 -4.33864670413e-28 3.32653300355e-14),8.22000030069e-08,0.0,0.0,-4.52797142108e-07,2.02854207183e-11,-7.55803572842e-28,0.0,1.82236389415e-11,-9.58624123856e-27,1.69181392541e-11
8.23e-08,8.00849e-08,7.97648e-08,8.08392e-08,7.97648e-08,8.23000030069e-08,-1e+300,6.970100646310001e-24,1.96410296255e-25,(1.90782475974e-11 -4.57806253129e-28 3.33780607953e-14),8.23000030069e-08,0.0,0.0,-4.53101368899e-07,2.02813875624e-11,-7.630553668920001e-28,0.0,1.82237960727e-11,-2.45025766418e-26,1.69196069883e-11
8.24e-08,8.00244e-08,7.97052e-08,8.07803e-08,7.97052e-08,8.24000030069e-08,-1e+300,6.96466441363e-24,1.9624132418399999e-25,(1.90736387525e-11 -4.7433478345e-28 3.38055137658e-14),8.24000030069e-08,0.0,0.0,-4.53368338829e-07,2.02755066069e-11,-7.60390098562e-28,0.0,1.8223957169e-11,-3.83076864755e-26,1.6921274212e-11
8.25e-08,7.99657e-08,7.96442e-08,8.07224e-08,7.96442e-08,8.2500003007e-08,-1e+300,6.96046011002e-24,1.9613276019e-25,(1.90764593872e-11 -4.58189604562e-28 3.38996234052e-14),8.2500003007e-08,0.0,0.0,-4.53658120053e-07,2.02781340086e-11,-7.71236329294e-28,0.0,1.82241319417e-11,-5.09701851144e-26,1.6922983948e-11
8.26e-08,7.99091e-08,7.95839e-08,8.06646e-08,7.95839e-08,8.2600003007e-08,-1e+300,6.95789623573e-24,1.96067187688e-25,(1.90805643987e-11 -5.09459131383e-28 3.3795772872e-14),8.2600003007e-08,0.0,0.0,-4.53833576186e-07,2.02823545488e-11,-7.799714802260001e-28,0.0,1.82242324485e-11,-6.2475442545e-26,1.69241813172e-11
8.27e-08,7.9852e-08,7.95284e-08,8.06067e-08,7.95284e-08,8.2700003007e-08,-1e+300,6.955002549430001e-24,1.9597907324699999e-25,(1.90829667922e-11 -4.88170253857e-28 3.33916263583e-14),8.2700003007e-08,0.0,0.0,-4.543920681e-07,2.02837829851e-11,-7.83326446626e-28,0.0,1.82243817139e-11,-7.28471920604e-26,1.69253513093e-11
8.28e-08,7.97943e-08,7.94721e-08,8.05487e-08,7.94721e-08,8.28000030071e-08,-1e+300,6.95146224132e-24,1.9586780537e-25,(1.9083536457e-11 -4.92855078407e-28 3.35393659545e-14),8.28000030071e-08,0.0,0.0,-4.54724599023e-07,2.02835324867e-11,-7.909035371140001e-28,0.0,1.82245734231e-11,-8.20676814904e-26,1.69266214817e-11
8.29e-08,7.97358e-08,7.94148e-08,8.04904e-08,7.94148e-08,8.29000030071e-08,-1e+300,6.94718406354e-24,1.95732560321e-25,(1.90823730354e-11 -4.97972949592e-28 3.40404617509e-14),8.29000030071e-08,0.0,0.0,-4.5507489638e-07,2.02812411827e-11,-8.00000580936e-28,0.0,1.822474523e-11,-9.01004437158e-26,1.69280030653e-11
8.3e-08,7.96764e-08,7.93565e-08,8.04316e-08,7.93565e-08,8.30000030071e-08,-1e+300,6.94201960896e-24,1.95569943382e-25,(1.90793734441e-11 -5.09097866629e-28 3.41630798793e-14),8.30000030071e-08,0.0,0.0,-4.5535347222e-07,2.02769622557e-11,-8.08450617186e-28,0.0,1.82248996961e-11,-9.69748264556e-26,1.69294781805e-11
