time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.83999964974e-08,-1e+300,9.84369581028e-24,2.91383852145e-25,(1.7137693944e-11 -2.36753607844e-27 -2.0344889427e-13)
1.84999964974e-08,-1e+300,9.83005198532e-24,2.90892889719e-25,(1.71408838879e-11 -2.74782852003e-27 -2.0425837191e-13)
1.85999964974e-08,-1e+300,9.816832438720001e-24,2.9042226996e-25,(1.71361296552e-11 -3.02074568895e-27 -2.03130958377e-13)
1.86999964974e-08,-1e+300,9.80403266465e-24,2.89984249503e-25,(1.71393019602e-11 -3.25414152715e-27 -2.02283146767e-13)
1.87999964973e-08,-1e+300,9.79283126651e-24,2.8960798465e-25,(1.71506615012e-11 -3.35335774153e-27 -2.03139580953e-13)
1.88999964973e-08,-1e+300,9.779803367750001e-24,2.89140663786e-25,(1.71563556306e-11 -3.39582574437e-27 -2.04098497902e-13)
1.89999964973e-08,-1e+300,9.76711484481e-24,2.88695798839e-25,(1.71534746955e-11 -3.36755034769e-27 -2.03052487876e-13)
1.90999964973e-08,-1e+300,9.753928539060001e-24,2.88240885747e-25,(1.71538377054e-11 -3.18106868001e-27 -2.01937399295e-13)
1.91999964973e-08,-1e+300,9.74306619493e-24,2.87880719486e-25,(1.71657639202e-11 -2.88824246614e-27 -2.02784441571e-13)
1.92999964973e-08,-1e+300,9.72977583375e-24,2.87404978091e-25,(1.71707460163e-11 -2.51938397098e-27 -2.03686255218e-13)
1.93999964973e-08,-1e+300,9.71720681202e-24,2.86971499638e-25,(1.71680217512e-11 -2.1585372266e-27 -2.02839995418e-13)
